"","name","type","lon","lat","address","zip"
"639","Neydens (F)","m",6.0976331,46.123435,"500, route des Envignes 74","74 160"
"640","Neyruz","m",7.0655105,46.7671371,"Place de la Gare 10","1740"
"641","Nidau","mm",7.2463285,47.1263507,"Lyssstrasse 15","2560"
"642","Nidau","soca",7.2429925,47.1196079,"Hauptstrasse 139","2560"
"643","Niederhasli","m",8.4852026,47.4798058,"Dorfstrasse 20","8155"
"644","Niederurnen","m",9.0559104,47.1284992,"Ziegelbrückstrasse 21","8867"
"645","Niederweningen","mig",8.3694621,47.5113037,"Wehntalerstrasse 71","8166"
"646","Noranco","soca",8.9291844,45.9797746,"Via Pian Scairolo 48","6915"
"647","Novazzano-Brusata1","pica",8.9643717,45.8451092,"Via Cios","6883"
"648","Novazzano-Brusata2","pica",8.9643073,45.8451093,"Via Cios","6883"
"649","Novazzano-Paese","pica",8.981303,45.8395427,"Via Marcetto","6883"
"650","Noville","m",6.9209862,46.388792,"Route du Simplon","1845"
"651","Noville","mgls",6.9204954,46.3864173,"Route du Simplon24","1845"
"652","Nussbaumen - Markthof","m",8.2925534,47.487854,"Hertensteinstrasse","5415"
"653","Nyon","soca",6.2167268,46.3824876,"Impasse de Champ-Colin 12","1260"
"654","Nyon - La Combe","mmm",6.2348109,46.3827028,"Rue de la Morâche 6","1260"
"655","Nyon - Porte de Nyon","fm",6.2211689,46.38904,"chemin de la Fontaine 1","1260"
"656","Näfels","m",9.05966,47.0936714,"Oberdorf 44","8752"
"657","Oberburg","mgls",7.6326438,47.0324969,"Emmentalstrasse 166","3414"
"658","Oberengstringen","m",8.462976,47.4086394,"Im Zentrum 2","8102"
"659","Oberglatt","mig",8.5106565,47.4702272,"Kaiserstuhlstrasse 25","8154"
"660","Oberglatt","soca",8.5051151,47.4763679,"Kaiserstuhlstrasse 51","8154"
"661","Obermeilen","soca",8.652638,47.2654485,"Seestrasse 801","8706"
"662","Oberrieden","mig",8.5776055,47.2766939,"Alte Landstrasse 37","8942"
"663","Oberriet","m",9.5634422,47.3158345,"Staatsstrasse 56","9463"
"664","Oberwil","mmm",7.5546791,47.5099303,"Mühlemattstrasse 18","4104"
"665","Oensingen","m",7.718937,47.2889751,"Mühlefeldstrasse 53","4702"
"666","Oftringen","mm",7.9213265,47.3125554,"Zürichstrasse 2","4665"
"667","Oftringen","shell",7.9308863,47.3051574,"Campingweg 11","4665"
"668","Oftringen","soca",7.9359853,47.29749,"Aeussere Luzernerstrasse 17","4665"
"669","Oftringen - MParc","fm",7.9276772,47.308499,"Ackerweg 2","4665"
"670","Olten - Aarburgerstr.","mgls",7.9075153,47.3452266,"Aarburgerstr. 115","4600"
"671","Olten - Hammer","mm",7.8987827,47.3499928,"Solothurnerstrasse 21","4600"
"672","Olten - Sälipark","mm",7.9097192,47.346678,"Louis Giroud-Strasse 20","4600"
"673","Olten - Sälipark Fachmärkte","fm",7.9103665,47.3465494,"Louis Giroud-Strasse 25","4600"
"674","Olten - Tannwaldstrasse","mig",7.9086432,47.3515901,"Tannwaldstrasse 48","4600"
"675","Onex","shell",6.0977005,46.1822931,"Rte de Chancy 142","1213"
"676","Onex","soca",6.1035615,46.1846747,"Route de Chancy 113","1213"
"677","Opfikon","soca",8.5637435,47.4161074,"Hagenholzstrasse 119","8152"
"678","Opfikon - Glattpark","m",8.5579927,47.4212446,"Thurgauerstrasse 106","8152"
"679","Orbe","m",6.5313631,46.7237876,"Rue des Terreaux 22","1350"
"680","Oron-la-Ville","m",6.8257176,46.5719556,"Route de Lausanne 2","1610"
"681","Ostermundigen","mm",7.4959824,46.9569316,"Bernstrasse 114","3072"
"682","Othmarsingen","mgls",8.2195193,47.4070248,"Ahornweg 14","5504"
"683","Outlet Dietlikon - Greenhouse","spez",8.6191977,47.4121821,"Industriestrasse 31","8305"
"684","Outlet Eglisau","spez",8.5233301,47.5686492,"Sandgruebstrasse 1","8193"
"685","Outlet Roche","spez",6.9335161,46.3544176,"Chemin Vers le Stand","1852"
"686","Outlet Romanel","spez",6.6061476,46.5738718,"rte de Neuchâtel 10","1032"
"687","Paudex","soca",6.6733338,46.5062795,"Route du Simplon 20","1094"
"688","Payerne","mm",6.9396282,46.8201631,"Rue du Temple 19","1530"
"689","Payerne","mig",6.9397961,46.8196551,"Rue de la Gare 14","1530"
"690","Peseux","mm",6.8895441,46.9859094,"Rue Jämes-Paris 4","2034"
"691","Pfungen","m",8.6500909,47.5172846,"Weiacherstrasse 1","8422"
"692","Pfungen","fm",8.6501686,47.5186335,"Wanistrasse 2","8422"
"693","Pfäffikon - Seedammcenter","mm",8.7927006,47.2005836,"Gwattstrasse 11","8808"
"694","Pfäffikon ZH","mm",8.7812381,47.3686343,"Turmstrasse 9","8330"
"695","Pfäffikon ZH","mig",8.7848528,47.3669849,"Bahnhofstrasse 11","8330"
"696","Plaffeien","m",7.2910651,46.7397917,"Obere Matte 9","1716"
"697","Plan-les-Ouates","mm",6.1155683,46.167632,"Route de Saint-Julien 176","1228"
"698","Plan-les-Ouates","mgls",6.11076,46.1648588,"Route de Saint-Julien 185","1228"
"699","Ponte Cremennaga","pica",8.788448,45.9929238,"Via Cantonale 59","6996"
"700","Popup M-Budget gare Lausanne","spez",6.6282054,46.5164091,"Rue du Simplon 32","1006"
"701","Porrentruy","mm",7.0771359,47.4164582,"Faubourg St Germain 2","2900"
"702","Porrentruy","shell",7.0788305,47.4214043,"Rue Xavier-Stockmar 6","2900"
"703","Porte de Versoix","mm",6.1674765,46.2744374,"Chemin de l'ancien péage 1","1290"
"704","Pratteln","mm",7.6940945,47.5204545,"Burggartenstrasse 21","4133"
"705","Pratteln","mgls",7.7059835,47.5237214,"Krummeneichstrasse 39","4133"
"706","Pratteln - Bike World","spez",7.6818349,47.5245479,"Hardstrasse 59","4133"
"707","Pratteln-Gehrenacker","dmp",7.704295,47.521259,"Gehrenackerstrasse 7","4133"
"708","Pregassona","m",8.9672005,46.0236673,"Via alla Bozzoreda 39","6963"
"709","Prilly","m",6.6077373,46.5332121,"Route de Cossonay 9","1008"
"710","Prilly","soca",6.6027559,46.5274181,"Route de Renens 8","1008"
"711","Prilly - Malley","m",6.6028429,46.526852,"Chemin du Viaduc 1","1008"
"712","Prilly - ch. du Viaduc","shell",6.6028735,46.527401,"Ch. du Viaduc 1","1008"
"713","Prilly - rte de Cossonay","mgls",6.6011857,46.537932,"Rte de Cossonay 66","1008"
"714","Préverenges","m",6.5166645,46.5188722,"Chemin du Vuasset 2","1028"
"715","Puidoux","dmp",6.769391,46.4922982,"Chemin de Publoz 11","1070"
"716","Pully","mm",6.6596672,46.5116743,"Chemin du Pré-de-la-Tour 3","1009"
"717","Rain","m",8.2496975,47.1269865,"Gääli 6","6026"
"718","Ramsen","dmp",8.8206881,47.7067582,"Petersburg 416","8262"
"719","Rapperswil - Sonnenhof","mm",8.8205077,47.2290317,"Zürcherstrasse 4","8640"
"720","Rapperswil - Zentrum","m",8.818166,47.2258032,"Untere Bahnhofstrasse 19","8640"
"721","Rebstein","dmp",9.5813963,47.3971838,"Staatsstrasse 128","9445"
"722","Regensdorf","mgls",8.4744151,47.4374921,"Feldstrasse 6","8105"
"723","Regensdorf","soca",8.4735797,47.4380292,"Feldstrasse 10","8105"
"724","Regensdorf - Zentrum","mmm",8.4685613,47.4309422,"Zentrum 1","8105"
"725","Reiden","m",7.9715113,47.2484269,"Hauptstrasse 52","6260"
"726","Reiden","mig",7.9688168,47.2417922,"Bahnhofstrasse 12A","6260"
"727","Reiden Outlet","spez",7.9578136,47.247006,"Zelglimatte 3","6260"
"728","Reinach","fm",7.5963235,47.4887274,"Sternenhofstrasse 10","4153"
"729","Reinach","mgls",8.1847692,47.2591663,"Sandgasse 18","5734"
"730","Reinach - Mischeli","mm",7.5964432,47.5022541,"Niederbergstrasse 1","4153"
"731","Reinach - Zentrum","m",7.5944243,47.4926693,"Herrenweg 11","4153"
"732","Reinach AG","mm",8.1816799,47.2578265,"Sandgasse 6","5734"
"733","Reinach BL","mgls",7.5983027,47.4894532,"Kägenstrasse 1","4153"
"734","Renens","mgls",6.5852658,46.5339363,"Rue du Silo 7","1020"
"735","Renens - Florissant","m",6.5977745,46.5309348,"Avenue de Florissant 38","1020"
"736","Renens - Métropole","mm",6.580878,46.5385453,"Rue de la Mèbre 9","1020"
"737","Renens OBI","fm",6.5855766,46.5332369,"Avenue du Silo 11","1020"
"738","Renens Silo","m",6.5864409,46.5329068,"Rue du Silo 11","1020"
"739","Rheineck","m",9.5886584,47.4684353,"Rhyguetstrasse 2","9424"
"740","Rheinfall","soca",8.6233955,47.692882,"Mühlenstrasse 96","8200"
"741","Rheinfelden","mm",7.7982876,47.555335,"Lindenstrasse 3","4310"
"742","Riazzino","m",8.8883659,46.1754674,"Via Cantonale 40","6595"
"743","Richterswil","m",8.7053798,47.2063902,"Schützengass 4","8805"
"744","Riehen - Dorf","mm",7.6519616,47.5852499,"Rössligasse/Webergässchen 8","4125"
"745","Riehen - Grenzacherweg","dmp",7.6468453,47.5754561,"Grenzacherweg 81","4125"
"746","Riehen - Niederholz","dmp",7.6332176,47.569669,"Gotenstrasse 84","4125"
"747","Rolle","mm",6.3383807,46.4611,"Av. de la Gare 17","1180"
"748","Rolle","mgls",6.3350193,46.4627709,"Route de la Vallée 7","1180"
"749","Romanel-sur-Lausanne","mmm",6.6130138,46.5590513,"En Félezin","1032"
"750","Romanshorn - Hubzelg","mm",9.3674826,47.5646479,"Bahnhofstrasse 54a","8590"
"751","Romont","mm",6.9126508,46.6926707,"Avenue de la Gare 7","1680"
"752","Rorschach - Promenade","m",9.4950791,47.4740862,"Promenadenstrasse 83","9400"
"753","Rorschach - Trischliplatz","mm",9.4889596,47.4778206,"Trischlistrasse 15","9400"
"754","Rothenburg M-Electronics","fm",8.2450217,47.0946381,"Wahligenstrasse 4","6023"
"755","Rothrist","m",7.8866601,47.3066918,"Neue Aarburgstrasse 20","4852"
"756","Rothrist","mgls",7.8953841,47.3116536,"Neue Aarburgerstrasse 9","4852"
"757","Rotkreuz","m",8.4283831,47.1412778,"Buonaserstrasse 1","6343"
"758","Rotkreuz","shell",8.4345645,47.1476159,"Blegistrasse 4","6343"
"759","Ruopigen Zentrum Luzern","m",8.2740577,47.0622438,"Ruopigeplatz","6015"
"760","Ruswil","m",8.1127902,47.0884106,"Rüediswilerstrasse 79","6017"
"761","Réchy","dmp",7.4944589,46.2617504,"Place Pranniviers 8","3966"
"762","Rümlang","shell",8.5241895,47.4618798,"Riedmattstrasse 8","8153"
"763","Rümlang Hofwisencenter","m",8.537906,47.4509866,"Hofwisenstrasse 40A","8153"
"764","Rüschlikon Parkside","m",8.5488346,47.3010372,"Zürcherstrasse 4","8803"
"765","Rüti ZH","mm",8.8489703,47.2581252,"Bandwiesstrasse 6","8630"
"766","Rüti ZH Fachmarkt","fm",8.85329,47.2530884,"Werkstrasse 43","8630"
"767","SOCAR Stäfa","soca",8.7148207,47.2407708,"Seestrasse 1+3","8712"
"768","Saas Fee","m",7.9281535,46.1085428,"Hôtel du Glacier","3906"
"769","Saignelégier","m",6.9998167,47.254553,"Rue de la Gruère 23","2350"
"770","Sainte-Croix","m",6.5032791,46.819495,"Rue de l'Industrie 21","1450"
"771","Samedan","mig",9.8725017,46.5310064,"Cho d'Punt 10","7503"
"772","San Bernardino","soca",9.1875987,46.4674155,"Strada del Passo","6565"
"773","Sant' Antonino","mgls",8.9625176,46.1548802,"Centro Commerciale","6592"
"774","Sargans","mig",9.4450266,47.0456746,"Bahnhofpark 1","7320"
"775","Sarnen - Sarnen-Center","mm",8.2496712,46.8970349,"Nelkenstrasse 5","6060"
"776","Savièse","m",7.3519659,46.2502976,"Centre Commercial du Stade","1965"
"777","Schaan","m",9.5037209,47.1692926,"Im Rösle 2","9494"
"778","Schaffhausen","mta",8.6329323,47.6972995,"Schwertstrasse 4","8200"
"779","Schaffhausen - Breite","m",8.6200072,47.7064686,"Hohlenbaumstrasse 79","8200"
"780","Schaffhausen - Buchthalen","m",8.6542202,47.6992534,"Dürstlingweg 2","8203"
"781","Schaffhausen - Grubenstrasse","soca",8.6453389,47.7029976,"Grubenstrasse 80","8200"
"782","Schaffhausen - Herblinger-Markt","mmm",8.6639731,47.7202715,"Stüdliackerstrasse 4","8207"
"783","Schaffhausen - Vorstadt","mm",8.6339358,47.6987731,"Bahnhofstrasse 56/58","8200"
"784","Schindellegi","m",8.7133184,47.1756607,"Pfäffikonerstrasse 19","8834"
"785","Schlieren","mig",8.4474972,47.3986921,"Güterstrasse 3","8952"
"786","Schlieren","soca",8.4403664,47.3963885,"Badenerstrasse 41","8952"
"787","Schlieren - Kesslerplatz","m",8.4371696,47.3961553,"Badenerstrasse 57","8952"
"788","Schlieren - Rietbach","mm",8.4352362,47.400753,"Rietbachstrasse 14","8952"
"789","Schlieren - Zentrum","m",8.4468471,47.3986438,"Güterstrasse 5","8952"
"790","Schmerikon - Bahnhofstrasse","mig",8.9432488,47.2252089,"Bahnhofstrasse 2","8716"
"791","Schmerikon - St.Gallerstrasse","mgls",8.9619698,47.2301268,"St. Gallerstrasse 75a","8716"
"792","Schwarzenburg","m",7.339902,46.8177012,"Freiburgstrasse 5b","3150"
"793","Schwerzenbach","mig",8.6587636,47.3843854,"Bahnstrasse 7a","8603"
"794","Schöftland","m",8.0474765,47.3027032,"Picardiestrasse 3","5040"
"795","Schönbühl - Moosbühl","fm",7.4905873,47.0158434,"Gewerbestrasse 11","3302"
"796","Schönbühl - Shoppyland","mmm",7.4922895,47.0169667,"Industriestrasse 10","3321"
"797","Schönenwerd","m",8.0031216,47.3735275,"C.F. Ballystrasse 14","5012"
"798","Schüpfen","mig",7.3860303,47.0419018,"Bernstrasse 10","3054"
"799","Schüpfheim","m",8.0165859,46.9482657,"Vormüli 1","6170"
"800","Sembrancher","m",7.1446967,46.0791549,"Rue de la Chapalette 1","1933"
"801","Sementina","m",8.9920373,46.1822199,"via al Ticino 28","6514"
"802","Sempach Station","m",8.1993284,47.1169163,"Mettenwilstrasse 11","6203"
"803","Seon","m",8.1612469,47.3477982,"Unterdorfstrasse 21","5703"
"804","Seuzach","m",8.7303174,47.5355288,"Winterthurerstrasse 5","8472"
"805","Shell Meyrin-Parc","shell",6.0848783,46.2305986,"Avenue de Mategnin 45","1217"
"806","Shell Relais du St.Bernard","shell",7.0605196,46.1264947,"Relais du St-Bernard A9","1920"
"807","Siebnen","mgls",8.9076441,47.1761348,"Glarnerstrasse 77","8854"
"808","Sierre","mm",7.5291519,46.292358,"Avenue Général Guisan","3960"
"809","Sierre Rossfeld","fm",7.5133829,46.2814938,"Rte des Lacustres","3960"
"810","Sihlbrugg AMAG","mgls",8.5765731,47.2173651,"Zugerstrasse 2","6340"
"811","Sins","mgls",8.3973587,47.1852946,"Eichfeld 1","5643"
"812","Sion","mgls",7.3452206,46.2290537,"Route de Lausanne 100","1950"
"813","Sion - Le Ritz","m",7.3595336,46.2358562,"Avenue Ritz 31","1950"
"814","Sion - Métropole","mmm",7.356213,46.2286124,"Avenue de France 14-20","1950"
"815","Sion - Tourbillon Center","m",7.3843456,46.2314201,"Avenue Grand-Champsec 30","1950"
"816","Sion Outlet","spez",7.3785208,46.2281227,"Rue du Manège 2","1950"
"817","Sirnach","m",8.9916638,47.4634678,"Winterthurerstrasse 27","8370"
"818","Sissach","mm",7.816352,47.462086,"Hauptstrasse 17","4450"
"819","Solothurn","m",7.533167,47.2068855,"Wengistrasse 13","4500"
"820","Solothurn","shell",7.5238037,47.2114448,"Bielstrasse 89","4500"
"821","Solothurn Baselstrasse","m",7.5446377,47.2112133,"Baselstrasse 30/32","4500"
"822","Spiez - Terminus","mm",7.6817159,46.6857824,"Bahnhofstrasse","3700"
"823","Spreitenbach","mm",8.3676836,47.4218343,"Shopping-Center","8957"
"824","Spreitenbach - Tivoli","mmm",8.3700585,47.4233238,"Shoppi Tivoli","8957"
"825","Spreitenbach Do It + Garden","spez",8.3708882,47.4245244,"Pfadackerstrasse 6","8957"
"826","St-Imier","m",6.9952813,47.1515265,"Rue Baptiste-Savoye 62","2610"
"827","St-Maurice","m",7.0052498,46.2147953,"Av. du Simplon 15","1890"
"828","St. Gallen - Bruggen","m",9.3354232,47.4100595,"Fürstenlandstrasse 157","9014"
"829","St. Gallen - Lachen","m",9.3546546,47.420555,"Ullmenstrasse 11","9000"
"830","St. Gallen - Langgasse","m",9.3862519,47.4352582,"Langgasse 20","9008"
"831","St. Gallen - Neudorf","m",9.4050204,47.4372078,"Rorschacherstrasse 249","9016"
"832","St. Gallen - Neumarkt","mmm",9.3705537,47.4221431,"St. Leonhardstrasse 35","9000"
"833","St. Gallen - Rorschacherstr.","mgls",9.4020661,47.4351257,"Rorschacherstrasse 219","9000"
"834","St. Gallen - Silberturm","m",9.3950643,47.4311418,"Rorschacherstrasse 150","9006"
"835","St. Gallen - Spisermarkt","m",9.3782359,47.4252078,"Brühlgasse 28","9000"
"836","St. Gallen - St. Fiden","mm",9.391591,47.4358241,"Bachstrasse 29","9008"
"837","St. Gallen - Union","mig",9.3745396,47.4256387,"Oberer Graben 3","9000"
"838","St. Gallen - Zürcherstr. 205","shell",9.3360605,47.4117293,"Zürcherstrasse 205","9014"
"839","St. Gallen - Zürcherstrasse 114","mgls",9.3452081,47.4162391,"Zürcherstrasse 114","9000"
"840","St. Gallen Bahnhof","mr",9.3695057,47.4230367,"Bahnhofplatz 2","9000"
"841","St. Gallen OBI / Micasa","fm",9.3123033,47.4149328,"Gaiserwaldstrasse 3","9015"
"842","St. Katharina Nord","soca",8.3744025,47.1194294,"Autobahn A 14 Nord","6034"
"843","St. Katharina Süd","soca",8.3749711,47.1187123,"Autobahn A14 Süd","6034"
"844","St. Margrethen - Bahnhofplatz","mig",9.6380266,47.4531921,"Bahnhofplatz 1","9430"
"845","St. Margrethen - Grenzstrasse","mgls",9.6382129,47.4551321,"Grenzstrasse 31","9430"
"846","St. Margrethen - Rheinpark","mmm",9.651415,47.4500845,"Einkaufszentrum","9430"
"847","St. Moritz","mig",9.845483,46.497821,"Plazza da la Staziun","7500"
"848","St. Niklaus","dmp",7.8064848,46.1810239,"Eyastrasse 1","3924"
"849","St.Gallen Outdoor","spez",9.3733977,47.4230672,"Vadianstrasse 7","9000"
"850","Stabio","m",8.9364332,45.8485669,"Via Giulia 43","6855"
"851","Stabio Gaggiolo","pica",8.9223671,45.8441314,"Via Gaggiolo","6855"
"852","Stabio-Gaggiolo 1","pica",8.919321,45.8424959,"Via Gaggiolo 45","6855"
"853","Stabio-Paese","pica",8.9270699,45.8448496,"Via Gaggiolo 33","6855"
"854","Stalden","dmp",7.8708057,46.2326654,"Zum Marktplatz","3922"
"855","Stalden","mgls",7.8768003,46.2470999,"Talstrasse","3922"
"856","Stans","mgls",8.3529125,46.9663706,"Rotzlochstrasse 1","6370"
"857","Stans - Länderpark","mmm",8.3556565,46.9646845,"Bitzistrasse 2","6370"
"858","Steckborn","m",8.9758158,47.6639509,"Im Feldbach 1b","8266"
"859","Steffisburg","m",7.6335904,46.7810832,"Oberdorfstrasse 33","3612"
"860","Steffisburg","mgls",7.6245157,46.76586,"Bernstrasse 39","3613"
"861","Steg","m",7.7453717,46.3147018,"Bahnhofstrasse","3940"
"862","Steg","mgls",7.750871,46.3062985,"Kantonsstrasse 30","3940"
"863","Stein","m",7.9544805,47.5492231,"Schaffhauserstrasse 61","4332"
"864","Stein","shell",7.9535086,47.5476265,"Schaffhauserstrasse 46","4332"
"865","Stein am Rhein","m",8.8526236,47.6514436,"Kaltenbacherstrasse 41","8260"
"866","Steinhausen - Zugerland","mmm",8.4778276,47.1918107,"Hinterbergstrasse 40","6312"
"867","Steinhausen Dorf","m",8.4847518,47.197107,"Bahnhofstrasse 2","6312"
"868","Stäfa","mm",8.7234301,47.2406714,"Goethestrasse 18","8712"
"869","Sugiez","mgls",7.1238781,46.9665241,"Route du Péage 31a","1786"
"870","Suhr","mig",8.0821995,47.3717739,"Bahnhofstrasse 1","5034"
"871","Suhr Outlet","spez",8.0811156,47.3697291,"Hintere Bahnhofstrasse 3","5034"
"872","Suhr Suhrepark","m",8.0816706,47.3732376,"Bernstrasse Ost 52","5034"
"873","Sulgen - Passerelle","m",9.1829867,47.5401419,"Hauptstrasse 3","8583"
"874","Sursee","mgls",8.1000927,47.1736868,"Zeughausstrasse 38","6210"
"875","Surseepark","mmm",8.1021962,47.1728531,"Bahnhofstrasse 28","6210"
"876","Surseepark Fachmarkt","fm",8.1011326,47.1724395,"Bahnhofstrasse 30","6210"
"877","Susten","dmp",7.6407791,46.3114821,"Sustenstrasse 5","3952"
"878","Taesch","dmp",7.77679,46.0709528,"Neue Kantonstrasse","3929"
"879","Tavannes","m",7.1978861,47.21932,"Rue de Pierre-Pertuis 11","2710"
"880","Taverne","m",8.9315827,46.060572,"Via Cantonale","6807"
"881","Taverne","fm",8.9304134,46.0593998,"Via Brüsighell 6","6807"
"882","Tenero","m",8.8517014,46.1795605,"Via al Giardino","6598"
"883","Tesserete","m",8.9669567,46.0675557,"Via Luigi Canonica 40","6950"
"884","Teufen","m",9.3908514,47.3907355,"Speicherstrasse 8","9053"
"885","Thal","m",9.5771551,47.4795373,"Wiesentalstrasse 4","9425"
"886","Thalwil","mm",8.5640824,47.2941879,"Alte Landstrasse 130","8800"
"887","Thayngen","m",8.7067801,47.7488083,"Biberstrasse 30","8240"
"888","Thayngen","mgls",8.7147398,47.7404286,"Grenzstrasse 72","8240"
"889","Therwil","shell",7.5643512,47.4966992,"Reinacherstrasse 49A","4106"
"890","Thierrens","dmp",6.7550064,46.7044032,"Rue du Collège 6","1410"
"891","Thoiry (F)","mmm",5.9941326,46.2286354,"CC Val Thoiry","01710"
"892","Thun","shell",7.6275516,46.7542958,"Frutigenstrasse 18","3600"
"893","Thun - Bälliz","mm",7.6266358,46.7601164,"Bälliz 2","3600"
"894","Thun - Dürrenast","m",7.6261582,46.7450418,"Frutigenstrasse 60","3604"
"895","Thun - Oberland","mmm",7.614778,46.7447598,"Talackerstrasse 62","3604"
"896","Thun - Panorama Center","fm",7.6053619,46.7441475,"Weststrasse 14","3604"
"897","Thun - Weststrasse","mgls",7.6076245,46.7449484,"Weststrasse 10","3600"
"898","Thusis - im Park","mm",9.4398532,46.6944915,"Im Park","7430"
"899","Thônex","mm",6.19969,46.193039,"Rue de Genève 92","1226"
"900","Thônex","shell",6.2128684,46.1986526,"Route d'Ambilly 3","1226"
"901","Tramelan","m",7.0997558,47.2234176,"Rue Albert-Gobat 1","2720"
"902","Trübbach","mgls",9.4862183,47.0750277,"Staatsstrasse 10","9477"
"903","Turbenthal","m",8.8445994,47.4385237,"Tösstalstrasse 54","8488"
"904","Tägerwilen","m",9.1419927,47.6538552,"Hauptstrasse 117","8274"
"905","Uetendorf","m",7.5741096,46.7739279,"Dorfstrasse 21","3661"
"906","Uetikon am See","mig",8.6788686,47.2591331,"Alte Landstrasse 144","8707"
"907","Uitikon-Waldegg","m",8.4616665,47.3687168,"Zürcherstrasse 8","8142"
"908","Unterentfelden","mm",8.0456204,47.3619645,"Binzmattweg 8","5035"
"909","Unterägeri","m",8.5797157,47.1378879,"Zugerstrasse 32","6314"
"910","Urdorf - Spitzacker","m",8.4223769,47.3848945,"Birmensdorferstrasse 87","8902"
"911","Uster","shell",8.7226744,47.3521726,"Feldhofstrasse 2","8610"
"912","Uster - Illuster","mmm",8.7152446,47.349891,"Zürichstrasse 20","8610"
"913","Uster-West","fm",8.7138115,47.3540699,"Winterthurerstrasse 18","8610"
"914","Utzenstorf - Linde","m",7.5585845,47.1284908,"Hauptstrasse 29","3427"
"915","Uznach - Frohsinn","mm",8.9806843,47.2264591,"Zürcherstrasse 25","8730"
"916","Uzwil - Steinacker","mm",9.1329166,47.4380867,"Neudorfstrasse 2","9240"
"917","VOI Aarburg","voi",7.9071351,47.320554,"Bahnhofstrasse 59","4663"
"918","VOI Aarwangen","voi",7.7718237,47.2362174,"Langenthalstrasse 44","4912"
"919","VOI Alpnach","voi",8.2709654,46.9398339,"Brünigstrasse 29","6055"
"920","VOI Baden - Mellingerstrasse","voi",8.2932847,47.4673446,"Mellingerstrasse 142","5400"
"921","VOI Bern - Fellergut","voi",7.3902179,46.9453512,"Mühledorfstrasse 15","3018"
"922","VOI Bern - Fischermätteli","voi",7.4185558,46.9413645,"Könizstrasse 60","3008"
"923","VOI Bern - Kramgasse","voi",7.4497459,46.9481109,"Kramgasse 54","3011"
"924","VOI Bern - Schosshalde","voi",7.4629318,46.9453775,"Schossshaldenstrasse 16","3006"
"925","VOI Bern - Spiegel","voi",7.433499,46.9264088,"Chasseralstrasse 156","3095"
"926","VOI Bern - Viktoriastrasse","voi",7.4545541,46.9536364,"Viktoriastrasse 49","3013"
"927","VOI Beromünster","voi",8.1917754,47.209729,"Aargauerstrasse 16","6215"
"928","VOI Bettlach","voi",7.426077,47.1993568,"Dorfstrasse 12","2544"
"929","VOI Biel - Jardin du Paradis","voi",7.2632867,47.1454026,"Jakob-Stämpflistrasse 112","2502"
"930","VOI Biel - Mett","voi",7.2721353,47.1426268,"Schollstrasse 2","2504"
"931","VOI Boll","voi",7.5479454,46.9546925,"Kernstrasse 9","3067"
"932","VOI Brügg","voi",7.2804096,47.1239464,"Hauptstrasse 17","2555"
"933","VOI Buchs ZH","voi",8.4396784,47.4563902,"Meierwiesenstrasse 20","8107"
"934","VOI Büron","voi",8.0944046,47.2136699,"Sagipark 7","6233"
"935","VOI Dulliken","voi",7.9345418,47.354143,"Grundstrasse 1","4657"
"936","VOI Genève-Cirque","voi",6.1397642,46.2010565,"Place du Cirque 2","1204"
"937","VOI Geroldswil","voi",8.4117228,47.4215795,"Huebwiesenstrasse 26b","8954"
"938","VOI Grindelwald","voi",8.0391045,46.6236074,"Dorfstrasse 155","3818"
"939","VOI Horgen","voi",8.6119618,47.2548701,"Seestrasse 288","8810"
"940","VOI Ins","voi",7.1070561,47.0042581,"Moosgasse 7","3232"
"941","VOI Jegenstorf","voi",7.5103611,47.051416,"Solothurnstrasse 24","3303"
"942","VOI Lengnau","voi",7.3631011,47.1808069,"Bielstrasse 35","2543"
"943","VOI Meyrin - Les Vergers","voi",6.0668592,46.2309568,"3, place de la Diversité","1217"
"944","VOI Niederbipp","voi",7.6926322,47.2698326,"Wydenstrasse 9","4704"
"945","VOI Niedergösgen","voi",7.9936894,47.3717743,"Aarestrasse 49","5013"
"946","VOI Niederlenz","voi",8.1777989,47.3990619,"Lenzburgerstrasse 2","5702"
"947","VOI Roggwil","voi",7.8218895,47.2393252,"Dorfstrasse 19","4914"
"948","VOI Rombach","voi",8.0448105,47.401845,"Bibersteinstrasse 4","5022"
"949","VOI Rümlang","voi",8.5315694,47.4497963,"Lindenstrasse 16","8153"
"950","VOI Safenwil","voi",7.9851441,47.321305,"Güterstrasse 1A","5745"
"951","VOI Schwerzenbach","voi",8.6589504,47.3851497,"Bahnstrasse 14","8603"
"952","VOI Seengen","voi",8.2036078,47.3249241,"Unterdorfstrasse 7a","5707"
"953","VOI Sempach Stadt","voi",8.1920443,47.1362307,"Oberstadt 6","6204"
"954","VOI Siebnen","voi",8.9004331,47.1753754,"Glarnerstrasse 36","8854"
"955","VOI Stans","voi",8.366329,46.9565347,"Marktgasse 2","6370"
"956","VOI Steffisburg","voi",7.6161447,46.773617,"Bahnhofstrasse 87","3613"
"957","VOI Strengelbach","voi",7.9286,47.2784744,"Langenthalerstrasse 1","4802"
"958","VOI Studen","voi",7.3011494,47.1142052,"Hauptstrasse 65","2557"
"959","VOI Sumiswald","voi",7.7463868,47.0288821,"Spitalstrasse 10","3454"
"960","VOI Trimbach","voi",7.8988859,47.3623369,"Chäppeligasse 5","4632"
